,0,1,2,3,4,5,6
0,HomeTeam,AwayTeam,Full time home goals,Full time away goals,Results,Win Streak,3 Game Streak
1,Watford,Liverpool,3,3,0,0,0
2,Liverpool,Crystal Palace,1,0,1,1,0
3,Liverpool,Arsenal,4,0,4,2,0
4,Man City,Liverpool,5,0,-5,0,0
5,Liverpool,Burnley,1,1,0,0,0
6,Leicester,Liverpool,2,3,1,1,0
7,Newcastle,Liverpool,1,1,0,0,0
8,Liverpool,Man United,0,0,0,0,0
9,Tottenham,Liverpool,4,1,-3,0,0
10,Liverpool,Huddersfield,3,0,3,1,0
11,West Ham,Liverpool,1,4,3,2,0
12,Liverpool,Southampton,3,0,3,3,1
13,Liverpool,Chelsea,1,1,0,0,0
14,Stoke,Liverpool,0,3,3,1,0
15,Brighton,Liverpool,1,5,4,2,0
16,Liverpool,Everton,1,1,0,0,0
17,Liverpool,West Brom,0,0,0,0,0
18,Bournemouth,Liverpool,0,4,4,1,0
19,Arsenal,Liverpool,3,3,0,0,0
20,Liverpool,Swansea,5,0,5,1,0
21,Liverpool,Leicester,2,1,1,2,0
22,Burnley,Liverpool,1,2,1,3,1
23,Liverpool,Man City,4,3,1,4,1
24,Swansea,Liverpool,1,0,-1,0,0
25,Huddersfield,Liverpool,0,3,3,1,0
26,Liverpool,Tottenham,2,2,0,0,0
27,Southampton,Liverpool,0,2,2,1,0
28,Liverpool,West Ham,4,1,3,2,0
29,Liverpool,Newcastle,2,0,2,3,1
30,Man United,Liverpool,2,1,-1,0,0
31,Liverpool,Watford,5,0,5,1,0
32,Crystal Palace,Liverpool,1,2,1,2,0
33,Everton,Liverpool,0,0,0,0,0
34,Liverpool,Bournemouth,3,0,3,1,0
35,West Brom,Liverpool,2,2,0,0,0
36,Liverpool,Stoke,0,0,0,0,0
37,Chelsea,Liverpool,1,0,-1,0,0
38,Liverpool,Brighton,4,0,4,1,0
