,0,1,2,3,4,5,6
0,HomeTeam,AwayTeam,Full time home goals,Full time away goals,Results,Win Streak,3 Game Streak
1,Southampton,Burnley,0,0,0,0,0
2,Everton,Southampton,2,1,-1,0,0
3,Southampton,Leicester,1,2,-1,0,0
4,Crystal Palace,Southampton,0,2,2,1,0
5,Southampton,Brighton,2,2,0,0,0
6,Liverpool,Southampton,3,0,-3,0,0
7,Wolves,Southampton,2,0,-2,0,0
8,Southampton,Chelsea,0,3,-3,0,0
9,Bournemouth,Southampton,0,0,0,0,0
10,Southampton,Newcastle,0,0,0,0,0
11,Man City,Southampton,6,1,-5,0,0
12,Southampton,Watford,1,1,0,0,0
13,Fulham,Southampton,3,2,-1,0,0
14,Southampton,Man United,2,2,0,0,0
15,Tottenham,Southampton,3,1,-2,0,0
16,Cardiff,Southampton,1,0,-1,0,0
17,Southampton,Arsenal,3,2,1,1,0
18,Huddersfield,Southampton,1,3,2,2,0
19,Southampton,West Ham,1,2,-1,0,0
20,Southampton,Man City,1,3,-2,0,0
21,Chelsea,Southampton,0,0,0,0,0
22,Leicester,Southampton,1,2,1,1,0
23,Southampton,Everton,2,1,1,2,0
24,Southampton,Crystal Palace,1,1,0,0,0
25,Burnley,Southampton,1,1,0,0,0
26,Southampton,Cardiff,1,2,-1,0,0
27,Arsenal,Southampton,2,0,-2,0,0
28,Southampton,Fulham,2,0,2,1,0
29,Man United,Southampton,3,2,-1,0,0
30,Southampton,Tottenham,2,1,1,1,0
31,Brighton,Southampton,0,1,1,2,0
32,Southampton,Liverpool,1,3,-2,0,0
33,Southampton,Wolves,3,1,2,1,0
34,Newcastle,Southampton,3,1,-2,0,0
35,Watford,Southampton,1,1,0,0,0
36,Southampton,Bournemouth,3,3,0,0,0
37,West Ham,Southampton,3,0,-3,0,0
38,Southampton,Huddersfield,1,1,0,0,0
