,0,1,2,3,4,5,6
0,HomeTeam,AwayTeam,Full time home goals,Full time away goals,Results,Win Streak,3 Game Streak
1,Leicester,Wolves,0,0,0,0,0
2,Chelsea,Leicester,1,1,0,0,0
3,Sheffield United,Leicester,1,2,1,1,0
4,Leicester,Bournemouth,3,1,2,2,0
5,Man United,Leicester,1,0,-1,0,0
6,Leicester,Tottenham,2,1,1,1,0
7,Leicester,Newcastle,5,0,5,2,0
8,Liverpool,Leicester,2,1,-1,0,0
9,Leicester,Burnley,2,1,1,1,0
10,Southampton,Leicester,0,9,9,2,0
11,Crystal Palace,Leicester,0,2,2,3,1
12,Leicester,Arsenal,2,0,2,4,1
13,Brighton,Leicester,0,2,2,5,1
14,Leicester,Everton,2,1,1,6,1
15,Leicester,Watford,2,0,2,7,1
16,Aston Villa,Leicester,1,4,3,8,1
17,Leicester,Norwich,1,1,0,0,0
18,Man City,Leicester,3,1,-2,0,0
19,Leicester,Liverpool,0,4,-4,0,0
20,West Ham,Leicester,1,2,1,1,0
21,Newcastle,Leicester,0,3,3,2,0
22,Leicester,Southampton,1,2,-1,0,0
23,Burnley,Leicester,2,1,-1,0,0
24,Leicester,West Ham,4,1,3,1,0
25,Leicester,Chelsea,2,2,0,0,0
26,Wolves,Leicester,0,0,0,0,0
27,Leicester,Man City,0,1,-1,0,0
28,Norwich,Leicester,1,0,-1,0,0
29,Leicester,Aston Villa,4,0,4,1,0
30,Watford,Leicester,1,1,0,0,0
31,Leicester,Brighton,0,0,0,0,0
32,Everton,Leicester,2,1,-1,0,0
33,Leicester,Crystal Palace,3,0,3,1,0
34,Arsenal,Leicester,1,1,0,0,0
35,Bournemouth,Leicester,4,1,-3,0,0
36,Leicester,Sheffield United,2,0,2,1,0
37,Tottenham,Leicester,3,0,-3,0,0
38,Leicester,Man United,0,2,-2,0,0
