,0,1,2,3,4,5,6
138,Leicester,West Ham,4,1,3,1,0
139,Leicester,Chelsea,2,2,0,0,0
140,Wolves,Leicester,0,0,0,0,0
141,Leicester,Man City,0,1,-1,0,0
142,Norwich,Leicester,1,0,-1,0,0
143,Leicester,Aston Villa,4,0,4,1,0
144,Watford,Leicester,1,1,0,0,0
145,Leicester,Brighton,0,0,0,0,0
146,Everton,Leicester,2,1,-1,0,0
147,Leicester,Crystal Palace,3,0,3,1,0
148,Arsenal,Leicester,1,1,0,0,0
149,Bournemouth,Leicester,4,1,-3,0,0
150,Leicester,Sheffield United,2,0,2,1,0
151,Tottenham,Leicester,3,0,-3,0,0
152,Leicester,Man United,0,2,-2,0,0
153,West Brom,Leicester,0,3,3,1,0
154,Leicester,Burnley,4,2,2,2,0
155,Man City,Leicester,2,5,3,3,1
156,Leicester,West Ham,0,3,-3,0,0
157,Leicester,Aston Villa,0,1,-1,0,0
158,Arsenal,Leicester,0,1,1,1,0
159,Leeds,Leicester,1,4,3,2,0
160,Leicester,Wolves,1,0,1,3,1
161,Liverpool,Leicester,3,0,-3,0,0
162,Leicester,Fulham,1,2,-1,0,0
163,Sheffield United,Leicester,1,2,1,1,0
164,Leicester,Brighton,3,0,3,2,0
165,Leicester,Everton,0,2,-2,0,0
166,Tottenham,Leicester,0,2,2,1,0
167,Leicester,Man United,2,2,0,0,0
168,Crystal Palace,Leicester,1,1,0,0,0
169,Newcastle,Leicester,1,2,1,1,0
170,Leicester,Southampton,2,0,2,2,0
171,Leicester,Chelsea,2,0,2,3,1
172,Everton,Leicester,1,1,0,0,0
173,Leicester,Leeds,1,3,-2,0,0
174,Fulham,Leicester,0,2,2,1,0
175,Wolves,Leicester,0,0,0,0,0
176,Leicester,Liverpool,3,1,2,1,0
177,Aston Villa,Leicester,1,2,1,2,0
178,Leicester,Arsenal,1,3,-2,0,0
179,Burnley,Leicester,1,1,0,0,0
180,Brighton,Leicester,1,2,1,1,0
181,Leicester,Sheffield United,5,0,5,2,0
182,Leicester,Man City,0,2,-2,0,0
183,West Ham,Leicester,3,2,-1,0,0
184,Leicester,West Brom,3,0,3,1,0
185,Leicester,Crystal Palace,2,1,1,2,0
186,Southampton,Leicester,1,1,0,0,0
187,Leicester,Newcastle,2,4,-2,0,0
188,Man United,Leicester,1,2,1,1,0
189,Chelsea,Leicester,2,1,-1,0,0
190,Leicester,Tottenham,2,4,-2,0,0
