,0,1,2,3,4,5,6
137,Leicester,West Ham,4,1,-3,0,0
138,West Ham,Liverpool,0,2,-2,0,0
139,West Ham,Brighton,3,3,0,0,0
140,Man City,West Ham,2,0,-2,0,0
141,Liverpool,West Ham,3,2,-1,0,0
142,West Ham,Southampton,3,1,2,1,0
143,Arsenal,West Ham,1,0,-1,0,0
144,West Ham,Wolves,0,2,-2,0,0
145,Tottenham,West Ham,2,0,-2,0,0
146,West Ham,Chelsea,3,2,1,1,0
147,Newcastle,West Ham,2,2,0,0,0
148,West Ham,Burnley,0,1,-1,0,0
149,Norwich,West Ham,0,4,4,1,0
150,West Ham,Watford,3,1,2,2,0
151,Man United,West Ham,1,1,0,0,0
152,West Ham,Aston Villa,1,1,0,0,0
153,West Ham,Newcastle,0,2,-2,0,0
154,Arsenal,West Ham,2,1,-1,0,0
155,West Ham,Wolves,4,0,4,1,0
156,Leicester,West Ham,0,3,3,2,0
157,Tottenham,West Ham,3,3,0,0,0
158,West Ham,Man City,1,1,0,0,0
159,Liverpool,West Ham,2,1,-1,0,0
160,West Ham,Fulham,1,0,1,1,0
161,Sheffield United,West Ham,0,1,1,2,0
162,West Ham,Aston Villa,2,1,1,3,1
163,West Ham,Man United,1,3,-2,0,0
164,Leeds,West Ham,1,2,1,1,0
165,West Ham,Crystal Palace,1,1,0,0,0
166,Chelsea,West Ham,3,0,-3,0,0
167,West Ham,Brighton,2,2,0,0,0
168,Southampton,West Ham,0,0,0,0,0
169,Everton,West Ham,0,1,1,1,0
170,West Ham,Burnley,1,0,1,2,0
171,West Ham,West Brom,2,1,1,3,1
172,Crystal Palace,West Ham,2,3,1,4,1
173,West Ham,Liverpool,1,3,-2,0,0
174,Aston Villa,West Ham,1,3,2,1,0
175,Fulham,West Ham,0,0,0,0,0
176,West Ham,Sheffield United,3,0,3,1,0
177,West Ham,Tottenham,2,1,1,2,0
178,Man City,West Ham,2,1,-1,0,0
179,West Ham,Leeds,2,0,2,1,0
180,Man United,West Ham,1,0,-1,0,0
181,West Ham,Arsenal,3,3,0,0,0
182,Wolves,West Ham,2,3,1,1,0
183,West Ham,Leicester,3,2,1,2,0
184,Newcastle,West Ham,3,2,-1,0,0
185,West Ham,Chelsea,0,1,-1,0,0
186,Burnley,West Ham,1,2,1,1,0
187,West Ham,Everton,0,1,-1,0,0
188,Brighton,West Ham,1,1,0,0,0
189,West Brom,West Ham,1,3,2,1,0
190,West Ham,Southampton,3,0,3,2,0
