,0,1,2,3,4,5,6
137,Burnley,Leicester,2,1,1,1,0
138,Man United,Burnley,0,2,2,2,0
139,Burnley,Arsenal,0,0,0,0,0
140,Southampton,Burnley,1,2,1,1,0
141,Burnley,Bournemouth,3,0,3,2,0
142,Newcastle,Burnley,0,0,0,0,0
143,Burnley,Tottenham,1,1,0,0,0
144,Man City,Burnley,5,0,-5,0,0
145,Burnley,Watford,1,0,1,1,0
146,Crystal Palace,Burnley,0,1,1,2,0
147,Burnley,Sheffield United,1,1,0,0,0
148,West Ham,Burnley,0,1,1,1,0
149,Liverpool,Burnley,1,1,0,0,0
150,Burnley,Wolves,1,1,0,0,0
151,Norwich,Burnley,0,2,2,1,0
152,Burnley,Brighton,1,2,-1,0,0
153,Leicester,Burnley,4,2,-2,0,0
154,Burnley,Southampton,0,1,-1,0,0
155,Newcastle,Burnley,3,1,-2,0,0
156,West Brom,Burnley,0,0,0,0,0
157,Burnley,Tottenham,0,1,-1,0,0
158,Burnley,Chelsea,0,3,-3,0,0
159,Brighton,Burnley,0,0,0,0,0
160,Burnley,Crystal Palace,1,0,1,1,0
161,Man City,Burnley,5,0,-5,0,0
162,Burnley,Everton,1,1,0,0,0
163,Arsenal,Burnley,0,1,1,1,0
164,Aston Villa,Burnley,0,0,0,0,0
165,Burnley,Wolves,2,1,1,1,0
166,Leeds,Burnley,1,0,-1,0,0
167,Burnley,Sheffield United,1,0,1,1,0
168,Burnley,Man United,0,1,-1,0,0
169,West Ham,Burnley,1,0,-1,0,0
170,Liverpool,Burnley,0,1,1,1,0
171,Burnley,Aston Villa,3,2,1,2,0
172,Chelsea,Burnley,2,0,-2,0,0
173,Burnley,Man City,0,2,-2,0,0
174,Burnley,Brighton,1,1,0,0,0
175,Crystal Palace,Burnley,0,3,3,1,0
176,Burnley,Fulham,1,1,0,0,0
177,Burnley,West Brom,0,0,0,0,0
178,Tottenham,Burnley,4,0,-4,0,0
179,Burnley,Leicester,1,1,0,0,0
180,Burnley,Arsenal,1,1,0,0,0
181,Everton,Burnley,1,2,1,1,0
182,Southampton,Burnley,3,2,-1,0,0
183,Burnley,Newcastle,1,2,-1,0,0
184,Man United,Burnley,3,1,-2,0,0
185,Wolves,Burnley,0,4,4,1,0
186,Burnley,West Ham,1,2,-1,0,0
187,Fulham,Burnley,0,2,2,1,0
188,Burnley,Leeds,0,4,-4,0,0
189,Burnley,Liverpool,0,3,-3,0,0
190,Sheffield United,Burnley,1,0,-1,0,0
